Date,Treatment,Cashcrop,Rep,Ccspecies,CO2,N2O,Tsoil,SoilM,Tmax,Tmin,Tair,PPTwk,Irr,Cinput
4/15/2019,GL,corn,3,Grass_Legume,24.3,-12.5,20.6,10.6,24.4,-1.7,11.4,0.2,0.0,2.1
4/15/2019,GL,corn,4,Grass_Legume,61.4,30.0,22.6,10.2,24.4,-1.7,11.4,0.2,0.0,2.2
5/1/2019,GL,corn,1,Grass_Legume,103.5,-27.8,18.2,23.0,23.9,7.2,15.6,1.0,0.0,2.3
5/1/2019,GL,corn,2,Grass_Legume,72.9,7.3,17.5,18.7,23.9,7.2,15.6,1.0,0.0,2.1
5/1/2019,GL,corn,3,Grass_Legume,80.3,34.9,21.7,10.0,23.9,7.2,15.6,1.0,0.0,2.1
5/1/2019,GL,corn,4,Grass_Legume,90.1,39.2,22.6,21.6,23.9,7.2,15.6,1.0,0.0,2.2
5/8/2019,GL,corn,1,Grass_Legume,80.9,16.9,19.7,13.0,31.7,8.9,20.3,0.7,0.0,2.3
5/8/2019,GL,corn,2,Grass_Legume,36.6,52.9,18.6,8.2,31.7,8.9,20.3,0.7,0.0,2.1
5/8/2019,GL,corn,3,Grass_Legume,100.7,-0.7,21.9,12.3,31.7,8.9,20.3,0.7,0.0,2.1
5/8/2019,GL,corn,4,Grass_Legume,100.5,40.9,23.9,15.0,31.7,8.9,20.3,0.7,0.0,2.2
5/15/2019,GL,corn,1,Grass_Legume,69.3,25.4,26.2,18.6,28.9,8.9,18.9,1.2,0.0,2.3
5/15/2019,GL,corn,2,Grass_Legume,101.3,18.6,26.2,8.3,28.9,8.9,18.9,1.2,0.0,2.1
5/15/2019,GL,corn,3,Grass_Legume,94.3,15.7,30.1,14.6,28.9,8.9,18.9,1.2,0.0,2.1
5/15/2019,GL,corn,4,Grass_Legume,112.6,39.1,30.1,12.7,28.9,8.9,18.9,1.2,0.0,2.2
5/24/2019,GL,corn,1,Grass_Legume,8.8,10.6,28.3,20.2,27.8,7.8,17.8,0.0,2.5,2.3
5/24/2019,GL,corn,2,Grass_Legume,10.2,1.4,33.4,14.9,27.8,7.8,17.8,0.0,2.5,2.1
5/24/2019,GL,corn,3,Grass_Legume,15.8,20.2,32.7,19.1,27.8,7.8,17.8,0.0,2.5,2.1
5/24/2019,GL,corn,4,Grass_Legume,39.4,5.6,35.7,18.4,27.8,7.8,17.8,0.0,2.5,2.2
5/30/2019,GL,corn,1,Grass_Legume,3.8,-35.4,20.7,25.7,22.8,7.2,15.0,1.5,0.0,2.3
5/30/2019,GL,corn,2,Grass_Legume,7.5,-43.9,23.3,20.7,22.8,7.2,15.0,1.5,0.0,2.1
5/30/2019,GL,corn,3,Grass_Legume,15.2,-2.2,25.4,20.0,22.8,7.2,15.0,1.5,0.0,2.1
5/30/2019,GL,corn,4,Grass_Legume,23.7,-30.5,24.9,18.3,22.8,7.2,15.0,1.5,0.0,2.2
6/7/2019,GL,corn,1,Grass_Legume,7.4,45.5,23.7,32.6,26.7,14.4,20.6,4.0,0.0,2.3
6/7/2019,GL,corn,2,Grass_Legume,20.1,26.7,24.7,22.5,26.7,14.4,20.6,4.0,0.0,2.1
6/7/2019,GL,corn,3,Grass_Legume,46.7,49.2,26.2,24.0,26.7,14.4,20.6,4.0,0.0,2.1
6/7/2019,GL,corn,4,Grass_Legume,64.0,29.2,26.2,17.0,26.7,14.4,20.6,4.0,0.0,2.2
6/21/2019,GL,corn,1,Grass_Legume,11.7,64.8,28.9,17.9,37.8,13.3,25.6,0.7,0.0,2.3
6/21/2019,GL,corn,2,Grass_Legume,95.3,59.9,31.1,17.0,37.8,13.3,25.6,0.7,0.0,2.1
6/21/2019,GL,corn,3,Grass_Legume,160.7,40.8,33.1,17.7,37.8,13.3,25.6,0.7,0.0,2.1
6/21/2019,GL,corn,4,Grass_Legume,170.0,20.5,33.8,19.2,37.8,13.3,25.6,0.7,0.0,2.2
6/27/2019,GL,corn,1,Grass_Legume,101.3,65.6,26.7,23.4,36.1,19.4,27.8,0.2,0.0,2.3
6/27/2019,GL,corn,2,Grass_Legume,131.7,4.9,30.7,13.9,36.1,19.4,27.8,0.2,0.0,2.1
6/27/2019,GL,corn,3,Grass_Legume,122.5,23.4,32.1,10.1,36.1,19.4,27.8,0.2,0.0,2.1
6/27/2019,GL,corn,4,Grass_Legume,138.1,25.4,33.1,14.5,36.1,19.4,27.8,0.2,0.0,2.2
7/5/2019,GL,corn,1,Grass_Legume,231.8,-23.8,35.3,12.5,37.8,17.8,27.8,0.2,5.0,2.3
7/5/2019,GL,corn,2,Grass_Legume,251.1,-18.3,38.7,13.9,37.8,17.8,27.8,0.2,5.0,2.1
7/5/2019,GL,corn,3,Grass_Legume,143.2,-15.4,39.1,9.0,37.8,17.8,27.8,0.2,5.0,2.1
7/5/2019,GL,corn,4,Grass_Legume,171.5,-29.9,40.6,7.1,37.8,17.8,27.8,0.2,5.0,2.2
7/11/2019,GL,corn,1,Grass_Legume,99.7,-59.6,26.2,17.9,35.6,18.9,27.2,7.3,2.6,2.3
7/11/2019,GL,corn,2,Grass_Legume,173.4,5.1,26.9,14.1,35.6,18.9,27.2,7.3,2.6,2.1
7/11/2019,GL,corn,3,Grass_Legume,89.3,0.7,27.5,15.9,35.6,18.9,27.2,7.3,2.6,2.1
7/11/2019,GL,corn,4,Grass_Legume,201.3,-13.8,27.8,11.6,35.6,18.9,27.2,7.3,2.6,2.2
7/19/2019,GL,corn,1,Grass_Legume,353.3,-10.9,36.1,25.5,38.3,20.6,29.4,0.0,3.6,2.3
7/19/2019,GL,corn,2,Grass_Legume,238.9,37.0,36.5,15.3,38.3,20.6,29.4,0.0,3.6,2.1
7/19/2019,GL,corn,3,Grass_Legume,88.2,9.4,28.9,14.9,38.3,20.6,29.4,0.0,3.6,2.1
7/19/2019,GL,corn,4,Grass_Legume,287.7,28.8,29.2,11.8,38.3,20.6,29.4,0.0,3.6,2.2
7/26/2019,GL,corn,1,Grass_Legume,199.0,8.9,22.4,32.7,34.4,18.3,26.4,0.2,3.6,2.3
7/26/2019,GL,corn,2,Grass_Legume,204.7,15.5,23.3,20.2,34.4,18.3,26.4,0.2,3.6,2.1
7/26/2019,GL,corn,3,Grass_Legume,105.7,-25.1,23.7,20.7,34.4,18.3,26.4,0.2,3.6,2.1
7/26/2019,GL,corn,4,Grass_Legume,240.3,17.7,23.7,16.5,34.4,18.3,26.4,0.2,3.6,2.2
8/1/2019,GL,corn,1,Grass_Legume,314.1,47.4,25.1,27.9,34.4,17.2,25.8,5.2,0.2,2.3
8/1/2019,GL,corn,2,Grass_Legume,106.5,0.0,24.4,25.1,34.4,17.2,25.8,5.2,0.2,2.1
8/1/2019,GL,corn,3,Grass_Legume,106.4,0.0,25.6,24.5,34.4,17.2,25.8,5.2,0.2,2.1
8/1/2019,GL,corn,4,Grass_Legume,242.1,24.0,25.9,27.1,34.4,17.2,25.8,5.2,0.2,2.2
8/7/2019,GL,corn,1,Grass_Legume,156.5,-30.1,23.0,27.9,36.1,19.4,27.8,0.5,3.6,2.3
8/7/2019,GL,corn,2,Grass_Legume,122.4,-19.1,22.0,24.9,36.1,19.4,27.8,0.5,3.6,2.1
8/7/2019,GL,corn,3,Grass_Legume,246.1,44.6,22.0,25.1,36.1,19.4,27.8,0.5,3.6,2.1
8/7/2019,GL,corn,4,Grass_Legume,433.1,-33.5,23.0,18.3,36.1,19.4,27.8,0.5,3.6,2.2
8/29/2019,GL,corn,1,Grass_Legume,348.6,-37.2,26.2,24.9,31.7,17.8,24.7,1.8,0.0,2.3
8/29/2019,GL,corn,2,Grass_Legume,211.7,14.5,26.4,14.6,31.7,17.8,24.7,1.8,0.0,2.1
8/29/2019,GL,corn,3,Grass_Legume,253.8,20.9,28.0,12.5,31.7,17.8,24.7,1.8,0.0,2.1
8/29/2019,GL,corn,4,Grass_Legume,244.7,10.8,28.6,16.1,31.7,17.8,24.7,1.8,0.0,2.2
9/5/2019,GL,corn,1,Grass_Legume,221.8,74.7,22.6,19.6,32.8,13.9,23.3,0.2,3.6,2.3
9/5/2019,GL,corn,2,Grass_Legume,192.0,40.5,22.6,8.8,32.8,13.9,23.3,0.2,3.6,2.1
9/5/2019,GL,corn,3,Grass_Legume,199.6,36.7,23.9,11.3,32.8,13.9,23.3,0.2,3.6,2.1
9/5/2019,GL,corn,4,Grass_Legume,155.8,46.9,24.4,12.1,32.8,13.9,23.3,0.2,3.6,2.2
11/1/2019,GL,corn,1,Grass_Legume,4.4,-72.4,15.4,14.9,12.8,-11.1,0.8,0.0,0.0,2.3
11/1/2019,GL,corn,2,Grass_Legume,13.3,-15.5,16.3,19.9,12.8,-11.1,0.8,0.0,0.0,2.1
11/1/2019,GL,corn,3,Grass_Legume,9.2,-50.8,17.7,9.9,12.8,-11.1,0.8,0.0,0.0,2.1
11/1/2019,GL,corn,4,Grass_Legume,4.5,-39.5,17.5,12.2,12.8,-11.1,0.8,0.0,0.0,2.2
12/6/2019,GL,corn,1,Grass_Legume,2.0,35.9,9.3,23.6,17.2,-6.1,5.6,0.0,0.0,2.3
12/6/2019,GL,corn,2,Grass_Legume,5.6,69.1,9.0,23.7,17.2,-6.1,5.6,0.0,0.0,2.1
12/6/2019,GL,corn,3,Grass_Legume,3.2,5.3,10.1,22.9,17.2,-6.1,5.6,0.0,0.0,2.1
12/6/2019,GL,corn,4,Grass_Legume,0.3,27.9,11.0,21.9,17.2,-6.1,5.6,0.0,0.0,2.2
1/8/2020,GL,corn,1,Grass_Legume,1.3,37.5,13.1,21.5,15.0,-5.6,4.7,0.0,0.0,2.3
1/8/2020,GL,corn,2,Grass_Legume,25.6,65.8,13.5,21.8,15.0,-5.6,4.7,0.0,0.0,2.1
1/8/2020,GL,corn,3,Grass_Legume,6.1,91.8,11.1,21.7,15.0,-5.6,4.7,0.0,0.0,2.1
1/8/2020,GL,corn,4,Grass_Legume,1.3,93.3,12.4,21.7,15.0,-5.6,4.7,0.0,0.0,2.2
2/17/2020,GL,corn,1,Grass_Legume,25.3,55.3,22.8,27.9,19.4,3.3,11.4,0.8,0.0,2.3
2/17/2020,GL,corn,2,Grass_Legume,29.5,-48.9,20.7,25.5,19.4,3.3,11.4,0.8,0.0,2.1
2/17/2020,GL,corn,3,Grass_Legume,28.5,31.8,20.3,22.3,19.4,3.3,11.4,0.8,0.0,2.1
2/17/2020,GL,corn,4,Grass_Legume,2.9,27.5,20.5,31.5,19.4,3.3,11.4,0.8,0.0,2.2
3/7/2020,GL,corn,1,Grass_Legume,22.8,-54.0,18.0,13.0,16.7,-0.6,8.1,0.0,0.0,2.3
3/7/2020,GL,corn,2,Grass_Legume,20.1,52.8,18.9,11.4,16.7,-0.6,8.1,0.0,0.0,2.1
3/7/2020,GL,corn,3,Grass_Legume,10.8,49.0,20.9,7.9,16.7,-0.6,8.1,0.0,0.0,2.1
3/7/2020,GL,corn,4,Grass_Legume,5.1,-10.4,21.3,17.2,16.7,-0.6,8.1,0.0,0.0,2.2
3/23/2020,GL,corn,1,Grass_Legume,26.0,-56.2,12.1,24.0,18.9,5.0,11.9,1.5,0.0,2.3
3/23/2020,GL,corn,2,Grass_Legume,50.3,-54.1,11.2,27.4,18.9,5.0,11.9,1.5,0.0,2.1
3/23/2020,GL,corn,3,Grass_Legume,17.4,8.4,12.0,24.5,18.9,5.0,11.9,1.5,0.0,2.1
3/23/2020,GL,corn,4,Grass_Legume,17.0,-53.5,12.4,23.7,18.9,5.0,11.9,1.5,0.0,2.2
4/2/2020,GL,corn,1,Grass_Legume,195.5,-56.9,10.6,7.7,26.1,7.2,16.7,0.0,0.0,2.3
4/2/2020,GL,corn,2,Grass_Legume,162.1,-36.7,10.6,8.0,26.1,7.2,16.7,0.0,0.0,2.1
4/2/2020,GL,corn,3,Grass_Legume,144.4,-39.0,10.6,7.8,26.1,7.2,16.7,0.0,0.0,2.1
4/2/2020,GL,corn,4,Grass_Legume,26.1,-9.4,10.6,8.5,26.1,7.2,16.7,0.0,0.0,2.2
4/7/2020,GL,corn,1,Grass_Legume,151.5,53.6,15.0,5.4,25.0,5.6,15.3,0.0,0.0,2.3
4/7/2020,GL,corn,2,Grass_Legume,115.8,-39.6,15.0,5.3,25.0,5.6,15.3,0.0,0.0,2.1
4/7/2020,GL,corn,3,Grass_Legume,104.9,5.4,15.0,4.5,25.0,5.6,15.3,0.0,0.0,2.1
4/7/2020,GL,corn,4,Grass_Legume,54.3,6.2,15.0,6.0,25.0,5.6,15.3,0.0,0.0,2.2
4/17/2020,GL,corn,1,Grass_Legume,18.0,-13.0,7.4,9.9,23.9,-3.9,10.0,1.1,0.0,2.3
4/17/2020,GL,corn,2,Grass_Legume,22.6,30.0,7.4,3.0,23.9,-3.9,10.0,1.1,0.0,2.1
4/17/2020,GL,corn,3,Grass_Legume,18.7,-41.3,7.2,10.9,23.9,-3.9,10.0,1.1,0.0,2.1
4/17/2020,GL,corn,4,Grass_Legume,12.8,30.8,7.2,15.0,23.9,-3.9,10.0,1.1,0.0,2.2
4/22/2020,GL,corn,1,Grass_Legume,200.1,21.8,14.2,7.4,25.0,7.8,16.4,0.0,0.0,2.3
4/22/2020,GL,corn,2,Grass_Legume,204.1,-0.8,14.2,7.1,25.0,7.8,16.4,0.0,0.0,2.1
4/22/2020,GL,corn,3,Grass_Legume,161.1,12.5,14.2,5.7,25.0,7.8,16.4,0.0,0.0,2.1
4/22/2020,GL,corn,4,Grass_Legume,20.7,-12.5,14.2,8.0,25.0,7.8,16.4,0.0,0.0,2.2
4/30/2020,GL,corn,1,Grass_Legume,101.0,13.6,16.8,3.7,23.3,7.2,15.3,0.0,0.0,2.3
4/30/2020,GL,corn,2,Grass_Legume,111.7,2.3,16.8,3.4,23.3,7.2,15.3,0.0,0.0,2.1
4/30/2020,GL,corn,3,Grass_Legume,74.3,-21.2,17.0,1.8,23.3,7.2,15.3,0.0,0.0,2.1
4/30/2020,GL,corn,4,Grass_Legume,80.2,-12.9,17.0,4.6,23.3,7.2,15.3,0.0,0.0,2.2
5/7/2020,GL,corn,1,Grass_Legume,135.5,22.3,19.3,2.8,26.7,10.6,18.6,0.0,0.0,2.3
5/7/2020,GL,corn,2,Grass_Legume,106.5,11.5,19.3,3.2,26.7,10.6,18.6,0.0,0.0,2.1
5/7/2020,GL,corn,3,Grass_Legume,89.7,10.8,19.5,3.2,26.7,10.6,18.6,0.0,0.0,2.1
5/7/2020,GL,corn,4,Grass_Legume,171.4,28.5,19.5,3.3,26.7,10.6,18.6,0.0,0.0,2.2
5/14/2020,GL,corn,1,Grass_Legume,77.4,74.1,18.3,2.5,30.0,6.7,18.3,0.1,0.0,2.3
5/14/2020,GL,corn,2,Grass_Legume,86.8,56.0,18.3,2.7,30.0,6.7,18.3,0.1,0.0,2.1
5/14/2020,GL,corn,3,Grass_Legume,57.3,40.1,18.7,2.7,30.0,6.7,18.3,0.1,0.0,2.1
5/14/2020,GL,corn,4,Grass_Legume,57.0,27.2,18.7,3.0,30.0,6.7,18.3,0.1,0.0,2.2
5/25/2020,GL,corn,1,Grass_Legume,6.7,-43.7,22.3,17.8,30.6,10.0,20.3,0.0,5.0,2.3
5/25/2020,GL,corn,2,Grass_Legume,7.0,-31.2,22.3,17.8,30.6,10.0,20.3,0.0,5.0,2.1
5/25/2020,GL,corn,3,Grass_Legume,10.7,-14.8,22.6,25.7,30.6,10.0,20.3,0.0,5.0,2.1
5/25/2020,GL,corn,4,Grass_Legume,6.7,-36.7,22.6,23.6,30.6,10.0,20.3,0.0,5.0,2.2
6/1/2020,GL,corn,1,Grass_Legume,3.9,-2.3,11.0,18.0,30.6,11.7,21.1,0.0,2.5,2.3
6/1/2020,GL,corn,2,Grass_Legume,4.9,-19.7,15.0,23.8,30.6,11.7,21.1,0.0,2.5,2.1
6/1/2020,GL,corn,3,Grass_Legume,20.1,-18.2,17.0,25.7,30.6,11.7,21.1,0.0,2.5,2.1
6/1/2020,GL,corn,4,Grass_Legume,4.5,-19.7,18.0,24.6,30.6,11.7,21.1,0.0,2.5,2.2
6/4/2020,GL,corn,1,Grass_Legume,6.7,7.4,8.0,16.7,33.3,16.7,25.0,0.0,0.0,2.3
6/4/2020,GL,corn,2,Grass_Legume,6.7,51.9,10.0,20.4,33.3,16.7,25.0,0.0,0.0,2.1
6/4/2020,GL,corn,3,Grass_Legume,17.8,42.2,5.0,25.7,33.3,16.7,25.0,0.0,0.0,2.1
6/4/2020,GL,corn,4,Grass_Legume,7.0,-28.9,10.0,23.9,33.3,16.7,25.0,0.0,0.0,2.2
6/10/2020,GL,corn,1,Grass_Legume,14.1,58.1,30.0,17.2,25.6,12.8,19.2,0.0,2.5,2.3
6/10/2020,GL,corn,2,Grass_Legume,1.6,32.9,30.0,20.5,25.6,12.8,19.2,0.0,2.5,2.1
6/10/2020,GL,corn,3,Grass_Legume,8.2,68.8,30.0,22.2,25.6,12.8,19.2,0.0,2.5,2.1
6/10/2020,GL,corn,4,Grass_Legume,3.6,55.8,30.0,20.4,25.6,12.8,19.2,0.0,2.5,2.2
6/18/2020,GL,corn,1,Grass_Legume,14.5,39.2,25.0,17.8,36.7,16.7,26.7,0.0,2.5,2.3
6/18/2020,GL,corn,2,Grass_Legume,9.4,16.6,25.0,20.0,36.7,16.7,26.7,0.0,2.5,2.1
6/18/2020,GL,corn,3,Grass_Legume,15.8,51.2,24.0,24.2,36.7,16.7,26.7,0.0,2.5,2.1
6/18/2020,GL,corn,4,Grass_Legume,10.3,12.1,26.0,22.6,36.7,16.7,26.7,0.0,2.5,2.2
6/25/2020,GL,corn,1,Grass_Legume,19.0,-65.9,27.8,28.6,31.1,17.2,24.2,2.8,0.0,2.3
6/25/2020,GL,corn,2,Grass_Legume,15.9,32.1,27.5,25.8,31.1,17.2,24.2,2.8,0.0,2.1
6/25/2020,GL,corn,3,Grass_Legume,60.1,1.4,29.8,28.5,31.1,17.2,24.2,2.8,0.0,2.1
6/25/2020,GL,corn,4,Grass_Legume,25.1,-31.4,29.8,28.2,31.1,17.2,24.2,2.8,0.0,2.2
7/2/2020,GL,corn,1,Grass_Legume,27.5,78.7,26.2,27.5,35.0,20.0,27.5,0.4,0.0,2.3
7/2/2020,GL,corn,2,Grass_Legume,35.0,51.6,28.0,21.2,35.0,20.0,27.5,0.4,0.0,2.1
7/2/2020,GL,corn,3,Grass_Legume,41.4,54.0,30.1,28.7,35.0,20.0,27.5,0.4,0.0,2.1
7/2/2020,GL,corn,4,Grass_Legume,26.2,53.3,30.7,30.9,35.0,20.0,27.5,0.4,0.0,2.2
7/9/2020,GL,corn,1,Grass_Legume,267.5,77.6,31.4,27.6,36.7,20.6,28.6,4.4,3.6,2.3
7/9/2020,GL,corn,2,Grass_Legume,239.6,97.4,31.4,25.9,36.7,20.6,28.6,4.4,3.6,2.1
7/9/2020,GL,corn,3,Grass_Legume,137.9,49.2,33.9,25.1,36.7,20.6,28.6,4.4,3.6,2.1
7/9/2020,GL,corn,4,Grass_Legume,239.1,92.2,33.1,21.8,36.7,20.6,28.6,4.4,3.6,2.2
7/17/2020,GL,corn,1,Grass_Legume,213.4,23.6,29.2,22.5,35.0,16.7,25.8,0.4,3.8,2.3
7/17/2020,GL,corn,2,Grass_Legume,446.9,37.9,29.2,12.9,35.0,16.7,25.8,0.4,3.8,2.1
7/17/2020,GL,corn,3,Grass_Legume,127.4,41.1,30.1,27.3,35.0,16.7,25.8,0.4,3.8,2.1
7/17/2020,GL,corn,4,Grass_Legume,157.3,18.4,30.7,31.9,35.0,16.7,25.8,0.4,3.8,2.2
7/24/2020,GL,corn,1,Grass_Legume,116.5,44.1,26.2,40.6,30.0,19.4,24.7,7.1,3.8,2.3
7/24/2020,GL,corn,2,Grass_Legume,419.6,18.8,26.2,39.4,30.0,19.4,24.7,7.1,3.8,2.1
7/24/2020,GL,corn,3,Grass_Legume,40.7,0.0,26.2,47.9,30.0,19.4,24.7,7.1,3.8,2.1
7/24/2020,GL,corn,4,Grass_Legume,65.3,12.2,27.2,43.5,30.0,19.4,24.7,7.1,3.8,2.2
7/30/2020,GL,corn,1,Grass_Legume,587.8,-20.4,25.9,33.5,33.3,20.0,26.7,1.1,4.3,2.3
7/30/2020,GL,corn,2,Grass_Legume,869.9,13.8,26.7,15.5,33.3,20.0,26.7,1.1,4.3,2.1
7/30/2020,GL,corn,3,Grass_Legume,689.2,-34.0,28.6,16.1,33.3,20.0,26.7,1.1,4.3,2.1
7/30/2020,GL,corn,4,Grass_Legume,715.8,-40.4,28.9,28.1,33.3,20.0,26.7,1.1,4.3,2.2
8/6/2020,GL,corn,1,Grass_Legume,697.2,-32.6,27.8,20.4,32.8,18.9,25.8,0.5,8.6,2.3
8/6/2020,GL,corn,2,Grass_Legume,618.2,-37.8,27.8,13.1,32.8,18.9,25.8,0.5,8.6,2.1
8/6/2020,GL,corn,3,Grass_Legume,553.9,11.5,29.5,20.1,32.8,18.9,25.8,0.5,8.6,2.1
8/6/2020,GL,corn,4,Grass_Legume,677.5,12.2,28.9,15.4,32.8,18.9,25.8,0.5,8.6,2.2
8/20/2020,GL,corn,1,Grass_Legume,26.4,6.5,23.7,47.6,36.1,16.1,26.1,0.0,4.3,2.3
8/20/2020,GL,corn,2,Grass_Legume,211.0,57.3,24.2,46.0,36.1,16.1,26.1,0.0,4.3,2.1
8/20/2020,GL,corn,3,Grass_Legume,36.0,35.4,25.1,47.5,36.1,16.1,26.1,0.0,4.3,2.1
8/20/2020,GL,corn,4,Grass_Legume,40.0,22.4,25.4,46.1,36.1,16.1,26.1,0.0,4.3,2.2
8/27/2020,GL,corn,1,Grass_Legume,53.7,63.8,24.9,35.4,33.3,15.6,24.4,0.6,3.8,2.3
8/27/2020,GL,corn,2,Grass_Legume,501.3,26.0,25.6,30.3,33.3,15.6,24.4,0.6,3.8,2.1
8/27/2020,GL,corn,3,Grass_Legume,121.4,33.1,26.7,37.2,33.3,15.6,24.4,0.6,3.8,2.1
8/27/2020,GL,corn,4,Grass_Legume,47.2,41.7,26.4,32.6,33.3,15.6,24.4,0.6,3.8,2.2
9/3/2020,GL,corn,1,Grass_Legume,12.8,47.3,23.0,46.0,30.6,13.3,21.9,0.1,3.8,2.3
9/3/2020,GL,corn,2,Grass_Legume,88.0,20.3,23.5,44.5,30.6,13.3,21.9,0.1,3.8,2.1
9/3/2020,GL,corn,3,Grass_Legume,53.1,14.4,24.7,45.1,30.6,13.3,21.9,0.1,3.8,2.1
9/3/2020,GL,corn,4,Grass_Legume,29.3,-5.0,24.4,46.3,30.6,13.3,21.9,0.1,3.8,2.2
11/20/2018,Fallow,sorghum,1,NA,3.6,-54.8,12.4,15.9,11.7,-5.6,3.1,0.0,0.0,0.0
11/20/2018,Fallow,sorghum,2,NA,1.9,-50.7,12.4,22.9,11.7,-5.6,3.1,0.0,0.0,0.0
11/20/2018,Fallow,sorghum,3,NA,5.2,-37.8,13.5,20.5,11.7,-5.6,3.1,0.0,0.0,0.0
11/20/2018,Fallow,sorghum,4,NA,9.5,-76.4,13.8,16.6,11.7,-5.6,3.1,0.0,0.0,0.0
12/5/2018,Fallow,sorghum,1,NA,0.0,-65.9,14.3,11.0,7.2,-6.1,0.6,0.0,0.0,0.0
12/5/2018,Fallow,sorghum,2,NA,0.0,-61.2,14.4,21.2,7.2,-6.1,0.6,0.0,0.0,0.0
12/5/2018,Fallow,sorghum,3,NA,2.3,-65.6,11.9,16.3,7.2,-6.1,0.6,0.0,0.0,0.0
12/5/2018,Fallow,sorghum,4,NA,2.0,-54.9,11.1,7.3,7.2,-6.1,0.6,0.0,0.0,0.0
1/9/2019,Fallow,sorghum,1,NA,1.3,-10.7,9.5,8.1,8.9,-5.6,1.7,0.0,0.0,0.0
1/9/2019,Fallow,sorghum,2,NA,2.3,-98.5,10.1,8.5,8.9,-5.6,1.7,0.0,0.0,0.0
1/9/2019,Fallow,sorghum,3,NA,1.3,-32.6,8.2,7.6,8.9,-5.6,1.7,0.0,0.0,0.0
1/9/2019,Fallow,sorghum,4,NA,1.3,-36.5,8.9,5.9,8.9,-5.6,1.7,0.0,0.0,0.0
2/26/2019,Fallow,sorghum,1,NA,8.8,-36.9,20.5,7.7,19.4,-2.2,8.6,0.5,0.0,0.0
2/26/2019,Fallow,sorghum,2,NA,3.8,-49.0,21.1,9.7,19.4,-2.2,8.6,0.5,0.0,0.0
2/26/2019,Fallow,sorghum,3,NA,4.1,-36.6,22.6,12.8,19.4,-2.2,8.6,0.5,0.0,0.0
2/26/2019,Fallow,sorghum,4,NA,9.7,-39.5,23.0,3.1,19.4,-2.2,8.6,0.5,0.0,0.0
3/15/2019,Fallow,sorghum,1,NA,3.9,-95.8,12.7,23.0,7.2,-6.1,0.6,1.9,0.0,0.0
3/15/2019,Fallow,sorghum,2,NA,2.9,-14.2,13.0,28.8,7.2,-6.1,0.6,1.9,0.0,0.0
3/15/2019,Fallow,sorghum,3,NA,1.9,-60.0,17.0,24.0,7.2,-6.1,0.6,1.9,0.0,0.0
3/15/2019,Fallow,sorghum,4,NA,4.1,-76.4,17.5,16.7,7.2,-6.1,0.6,1.9,0.0,0.0
3/21/2019,Fallow,sorghum,1,NA,10.7,-29.4,14.0,27.7,15.6,1.1,8.3,0.7,0.0,0.0
3/21/2019,Fallow,sorghum,2,NA,5.1,-43.8,15.5,25.9,15.6,1.1,8.3,0.7,0.0,0.0
3/21/2019,Fallow,sorghum,3,NA,11.9,-47.6,18.6,29.0,15.6,1.1,8.3,0.7,0.0,0.0
3/21/2019,Fallow,sorghum,4,NA,9.2,-11.8,18.9,23.9,15.6,1.1,8.3,0.7,0.0,0.0
3/28/2019,Fallow,sorghum,1,NA,2.2,-21.7,18.8,15.9,27.2,6.7,16.9,0.1,0.0,0.0
3/28/2019,Fallow,sorghum,2,NA,0.0,-77.0,20.3,15.5,27.2,6.7,16.9,0.1,0.0,0.0
3/28/2019,Fallow,sorghum,3,NA,1.8,-17.9,28.6,21.7,27.2,6.7,16.9,0.1,0.0,0.0
3/28/2019,Fallow,sorghum,4,NA,3.0,-17.1,30.1,17.7,27.2,6.7,16.9,0.1,0.0,0.0
4/4/2019,Fallow,sorghum,1,NA,3.4,-97.8,24.7,7.3,23.3,3.3,13.3,0.0,0.0,0.0
4/4/2019,Fallow,sorghum,2,NA,4.0,-49.2,27.2,13.3,23.3,3.3,13.3,0.0,0.0,0.0
4/4/2019,Fallow,sorghum,3,NA,3.1,-40.1,29.5,8.6,23.3,3.3,13.3,0.0,0.0,0.0
4/4/2019,Fallow,sorghum,4,NA,0.0,-1.4,31.4,10.7,23.3,3.3,13.3,0.0,0.0,0.0
4/15/2019,Fallow,sorghum,1,NA,1.3,3.7,23.7,18.7,24.4,-1.7,11.4,0.2,0.0,0.0
4/15/2019,Fallow,sorghum,2,NA,0.3,42.5,24.2,15.6,24.4,-1.7,11.4,0.2,0.0,0.0
4/15/2019,Fallow,sorghum,3,NA,0.0,-3.6,24.0,10.9,24.4,-1.7,11.4,0.2,0.0,0.0
4/15/2019,Fallow,sorghum,4,NA,0.6,26.2,24.4,12.8,24.4,-1.7,11.4,0.2,0.0,0.0
5/1/2019,Fallow,sorghum,1,NA,3.7,23.2,23.7,25.7,23.9,7.2,15.6,1.0,0.0,0.0
5/1/2019,Fallow,sorghum,2,NA,0.6,-54.4,24.0,28.6,23.9,7.2,15.6,1.0,0.0,0.0
5/1/2019,Fallow,sorghum,3,NA,0.6,-0.7,23.5,27.5,23.9,7.2,15.6,1.0,0.0,0.0
5/1/2019,Fallow,sorghum,4,NA,5.3,23.2,24.2,21.8,23.9,7.2,15.6,1.0,0.0,0.0
5/8/2019,Fallow,sorghum,1,NA,3.7,37.5,25.6,21.1,31.7,8.9,20.3,0.7,0.0,0.0
